id,churn,treatment,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
4712,1,0,-.63471347,-.15115689,3.8126349,-.10506622,.057386205,.075106993,-.67121768,.0092981393,-.29634148,1.5410515,-.1881305,-.49629393,-.58653951,0,0,0,0,0
4713,0,1,-.28636402,.17863317,-.16712861,.56575286,.010897859,-.099291958,-.55241591,-.44913605,-.27280739,-.0036572258,-1.3551193,-1.0424913,-.61002564,0,0,0,0,0
4714,0,0,-.47781911,1.512098,-.76917797,-.28136012,-.58249795,-.86270314,-.31905487,-.17666852,-.29213738,-.15607297,-.98944551,-.68694162,-.4308511,0,0,1,0,0
4715,1,0,.11253802,-1.4772326,.34869313,-.12920192,-.15567327,1.2928228,-.50338936,-.39153537,-.31739017,-.39227289,-1.6948181,-1.3934629,-.61545938,0,0,0,0,1
4716,1,1,-.13141933,-.38509142,-.444956,-.19144545,.0073722755,-.74749267,2.2889879,-.024523914,-.40263706,2.0340106,.2580626,.42839617,-.096795782,0,0,0,1,0
4717,0,0,-.23344703,-.8823666,-.28953734,-.15700512,-.83983189,-.0090118302,-.10512989,-.011638518,-.17623021,.56003809,-1.7388494,-.45516136,-.55290014,0,0,1,0,0
4718,0,1,-.12575477,.085716806,-.52076912,-.26512572,-.075884268,-.20136063,-.19606574,1.4080468,-.24390292,-1.3090713,1.0736052,-.96781075,-.38071045,0,1,0,0,0
4719,1,0,-.55604589,-.087548785,4.6247621,-.039028548,.59392911,-1.1743189,1.1959537,-.015815562,-.16727228,2.1147656,.0053404546,-.65833777,-.30545908,0,0,0,0,0
4720,1,1,-.33453044,-2.3802192,-.31546253,-.23684676,-.18849617,-1.0800903,.82507795,1.9042714,-.47796336,.098856755,.68270469,-1.6412641,.022397093,0,0,0,1,0
4721,0,0,-.29919663,.3450073,-.63005602,1.872821,-.15482135,-.54705769,-.50484967,-.19368865,-.29779711,-.076887652,1.2658602,1.1863872,-.32482579,0,0,0,0,0
4722,0,1,-.40160945,.22751294,-.12438609,-.05899138,-.20977502,-.037100378,-.06523741,1.7222749,3.992491,-.31248972,-.30891988,.93013316,-.30771339,0,0,0,0,0
4723,1,1,-.1296532,-.82061476,-.52735907,-.08340092,-.56574208,.69533747,-.10108465,-.21289751,-.25039127,.69737273,-.81694734,-.0068095303,-.24060644,0,0,0,0,0
4724,1,0,-.25140077,-1.1736877,-.55763102,-.056161236,-1.0048097,2.2106011,-.15168911,-.57989472,-.16708055,.50053453,.0013256443,.018058989,-.13039888,0,0,0,0,0
4725,0,1,-.4844704,.22773343,-.13055217,-.2530275,-.27082539,-.44676605,2.770781,-.070838198,-.15251061,.33662701,-.35369301,-.31576782,-.19575588,0,0,0,0,0
4726,1,0,-.083160616,-.2078875,2.9525516,-.30245912,1.3865643,.99373531,-.052443359,.017992206,-.10814364,.97280037,-.49817181,-1.5826099,-.45574889,0,0,0,0,0
4727,0,0,-.19716351,.30695769,-.346623,-.0072976062,-.5103476,-.073429063,-.2611737,-.29349014,-.34011486,-.12848225,-1.4293754,.46629709,-.49259207,0,1,0,0,1
4728,1,1,-.4731628,.13051407,-.12850013,.014138005,.2185431,-.470366,-.44457278,-.58326179,-.51441348,.35409975,.21644627,1.961671,-.058172125,1,0,0,0,0
4729,1,0,-.37301058,.13998191,-.79582459,1.1058444,-.74039471,-.58626032,1.6783127,.020773131,-.095702134,.037243716,-.028292915,-1.6682733,-.24102516,0,0,0,1,0
4730,0,0,-.13844551,.12393525,-.72197109,-.21941647,.6426518,.016322952,-.58284986,-.13118719,-.49617839,-.51889646,.21898538,1.6909152,-.52614057,0,1,0,0,0
4731,1,1,-.22502579,1.3804477,-.11310501,-.3005099,-.38300696,-.23401511,-.3388094,.18387882,-.50771463,-1.13923,.5412221,.86689252,-.27954698,1,0,0,0,0
4732,0,1,-.34256676,1.5415065,-.67986614,1.859036,.098263383,-.92531919,-.26789463,-.4589881,-.13067895,-.93070674,-1.7828803,-1.0596659,.4922964,0,0,0,0,0
4733,0,1,-.068005525,.12269707,4.3468227,-.1786193,.1472896,-.10624472,1.6895008,-.42929327,3.1359868,2.7344382,2.830699,4.9150243,-.017922981,0,0,0,0,1
4734,1,1,-.022795713,-.53979099,2.0142915,-.24801868,.85714358,.18500856,-.20491512,-.42223126,-.38936648,2.4326472,.12728001,-.58783937,-.064873017,0,0,0,0,0
4735,0,0,-.47155452,-.31709042,.28966674,-.10345075,-.11621547,-1.2548795,-.41078007,-.26786357,-.11740532,-.44241393,-1.6962683,1.4470013,-.11305001,0,0,0,0,0
4736,1,0,-.30439273,.11751994,-.0081663784,-.25596198,-1.0388918,-.52325988,-.013691789,.55873549,-.010367985,2.2914321,.30604273,-1.2462605,.017197624,0,0,0,0,0
4737,1,1,-.14003494,.29964364,.058709275,-.11237653,.93215871,-1.21591,1.4852465,.93981558,-.28666729,.66823232,-.17870188,-1.242815,-.58288777,0,0,0,0,0
4738,1,0,-.081122935,-1.7172813,-.47409466,-.14514834,-1.1877583,2.358762,-.025242871,-.61115056,-.37974262,-.97352666,3.1023579,-.4098739,.012785919,0,0,0,0,0
4739,0,1,-.088215925,1.0719426,-.064321838,-.31709579,2.0644166,-.24516244,4.5359592,-.55022538,-.052128911,.67234182,.46514279,1.6234542,-.15830755,0,0,0,0,0
4740,0,0,-.35755146,-.11703949,-.56961745,-.20845339,-.47720742,-.54439789,-.39408341,-.52070093,-.085636839,-.5540995,-1.2273937,.72291946,-.44218808,0,0,1,0,0
4741,1,0,-.087438725,.052736733,-.53090698,-.18013965,-.78356731,-.19512948,-.4668642,-.43274441,.72107893,-1.5081311,.35374832,.19239533,-.27763882,0,0,0,0,0
4742,0,1,-.18234274,1.4251792,-.67923135,-.1734575,-.32332322,-.59963703,-.1049888,3.5036941,.8686114,-.65129483,.64837396,1.968932,-.60018533,1,0,0,0,0
4743,0,0,-.048789304,.074795127,-.640791,-.29401934,-.29433554,-.71937823,-.13387211,-.18550113,.0082653938,-1.1114175,-.16079673,-.12551232,-.42682445,0,0,0,0,1
4744,1,1,.39466935,-.082357414,-.063422173,-.21231738,-.42360395,-.0088189477,-.65921533,-.40004161,-.2115839,-.040818289,-1.7040764,-1.2150176,.02360644,0,0,0,0,0
4745,0,0,-.32181302,.75666249,-.39961576,-.046820994,-.20551142,-.2626088,-.27704066,-.42334396,-.057189647,-.27791896,-.17145488,-.79930228,-.019834695,0,0,1,0,0
4746,0,1,-.39948481,.22588679,-.19564074,-.17403278,-.012645204,-.37366074,-.13206013,-.15250768,-.40248692,.1571835,.77101886,-.5482232,-.6098662,0,0,0,0,0
4747,1,0,-.12973428,-1.3012255,-.4889001,-.035450503,-.59016657,2.0610249,-.17095594,-.34555146,-.3164942,-1.1115093,.24742424,-.83539736,-.20812656,0,0,0,0,0
4748,1,1,-.40378508,-.013325651,.31014898,-.17209466,-.32717356,.16630347,-.1338357,-.11134386,-.20058846,-1.2483119,-.71512485,1.3034588,-.28115323,0,0,0,0,0
4749,0,0,.112375,1.0512557,.21136628,-.30549577,-.48834878,-.046857331,-.67855608,-.048214328,-.041648693,-.50352079,-1.7938181,-1.4159814,-.36895496,0,0,0,0,0
4750,0,1,-.097398542,1.7084572,-.13267016,-.096442491,-.11546421,-.13520762,-.27372873,-.5602327,-.18562956,-1.6112345,-.77489579,1.1877952,-.19773951,0,0,0,0,0
4751,1,1,-.2746906,-.35426477,1.3263416,-.24922022,1.3007131,.11562661,-.60415781,-.25097317,-.19364381,1.7235568,.15776233,-.27076912,.022616923,0,0,0,0,0
4752,1,0,-.19852902,-1.0005406,-.17651317,-.11751728,-.75133562,2.0578477,-.65595168,-.31291628,-.19899182,-.051078901,.22133407,-1.4839976,-.078475349,0,0,1,0,1
4753,0,1,-.25385436,.63557774,-.66361314,-.10539687,-.021301409,-.18191104,1.7245928,1.0406038,-.29602557,.56160849,1.3311757,-.0040158727,-.43629226,0,0,0,0,0
4754,1,1,-.073713392,-.02492943,2.2368367,-.16681057,.077823184,2.5939312,-.61937225,-.024037881,-.437686,1.0434934,-.094958156,-.86552441,-.25863966,0,0,0,0,0
4755,0,0,-.22323476,.99834138,-.47583514,-.30778864,.01384664,-.12768288,-.019784488,-.057313774,-.42889708,.43448392,1.0305961,1.759463,-.36632857,0,1,0,0,0
4756,1,0,-.078611195,-.67325145,-.4870902,-.13447587,-.82594186,-.012994024,-.48869908,-.36859244,-.18256517,-.42877576,-.59311712,.0050911386,-.21694826,0,0,0,0,0
4757,1,0,-.38504213,-.81747156,-.5911268,-.13774756,-.46384299,.37496316,-.026227921,-.059209324,-.066920139,-1.0231198,.6081084,.61333859,-.21893622,0,0,0,0,0
4758,0,1,-.24682012,-1.4973292,.36729094,-.21237257,-.32952046,-.62246346,-.47727898,-.052202959,.084128253,-.3501977,-.24147597,-.26701838,-.13074955,0,0,0,0,0
4759,0,0,-.35320815,.36014122,-.55199844,-.31464756,-.55143249,-.15492097,-.25230446,-.24938168,-.31758061,.45831704,.24654137,.39876533,-.32803929,0,0,1,0,0
4760,1,1,-.20820069,-1.5250187,-.24888776,-.042090524,-.66598755,.50359631,-.30308777,-.19544876,-.000041897809,-.84169143,-.93053794,-.061080299,-.37067357,1,0,0,0,0
4761,1,0,-.26979041,-.6640048,-.78600997,-.21730664,-.79479176,1.8052897,-.28729495,-.16500527,.0080627454,.058227088,-.97794622,.080862083,.41480914,0,0,0,0,0
4762,0,1,-.15428601,1.1327078,-.82427382,.012000285,2.659533,-1.054178,-.16949932,-.039038576,-.40818053,-.70095599,.55252331,-.079501189,1.0875854,0,0,0,0,1
4763,0,0,-.46192345,.90837222,-.17967398,-.33331153,-.18299221,-1.2838848,-.12608913,-.025939506,-.035696533,.16115102,.74259055,1.1300945,-.34790587,0,0,0,1,1
4764,1,1,-.049199801,-.72144121,-.5440048,-.11830655,-.93827277,.99283075,-.58463383,-.611902,-.40420306,.55638921,1.9358504,.1594017,3.6938255,0,0,0,0,0
4765,0,0,1.25147,1.3925383,-.28901932,-.0047942805,-.43136895,-.61716568,-.51289678,-.27311131,-.32505131,.012683406,.14746051,.56795883,-.40636131,1,0,0,0,0
4766,0,1,-.44656792,.99007034,-.44577879,.43678612,-.28207475,-.1108463,-.17335412,-.58564889,.4413586,-.0055206637,.010031871,.013810889,4.427156,0,0,0,0,0
4767,1,0,-.13824442,-.68080497,-.7778548,-.23347677,-1.0849662,.73150313,-.41672218,-.030630982,-.49389103,.24897574,-1.3342938,.14110278,3.9810705,0,0,0,0,0
4768,1,1,-.19358407,-.85212988,-.12986603,-.28932232,-.085805908,-.35875964,-.38408381,.93159872,-.46260065,-.030663375,.13843597,-1.0925405,-.20436694,1,0,0,0,0
4769,1,0,-.19137798,-.12013713,.29470605,-.32077426,.41246384,2.4119771,-.30551744,.020023877,-.29158512,.5939182,.051584452,-1.0378135,-.54650497,0,0,0,0,0
4770,1,1,5.6785121,-.37775448,-.51227397,-.15112485,-.99420732,-.043702245,-.11721252,-.51055759,-.34603801,-1.4357955,-1.1297795,-.66944784,-.24803561,1,0,0,0,1
4771,0,1,-.23623782,.22010708,-.18498737,-.33174288,-.082518838,-1.2303721,-.11367028,1.5984411,-.0087201241,-1.4808679,1.5926577,.77270514,-.15695828,0,0,0,1,0
4772,0,0,-.19628125,.16624844,2.1902094,-.022755571,.62185526,-.35049155,4.1174684,-.34177932,1.3329145,1.9841893,-.11388339,-.14809193,-.4324716,0,0,0,0,0
4773,1,1,.19369031,.052973453,-.35060886,-.23507684,-.22920632,.40623909,-.54470325,-.023108179,-.19348201,.58430851,.67992944,-.88608825,-.030335132,1,0,0,0,0
4774,0,0,-.27603525,-.62694228,-.35719445,-.23257725,-.69872928,-.050485324,-.048606522,-.2732169,-.36398724,-.54642093,-1.7930765,1.8428438,-.23279463,0,0,0,1,0
4775,0,1,-.41241133,.083581798,-.21250948,-.19769837,-.17982171,-.28892219,-.6145401,-.026060889,-.18491517,-.28788394,-.38525885,-.16662185,-.48647135,0,0,0,0,1
4776,1,0,-.081735931,-.40019405,-.27093473,-.18513736,-.39102176,2.3622243,-.16500656,-.13857083,-.29333973,.072699182,1.8817472,-1.4438629,1.7647675,0,0,0,0,0
4777,1,0,-.43140614,-1.0237339,-.14641455,-.072025374,-.30804664,-.89156383,.033998996,-.32648996,-.012318311,.019796437,.20618348,-1.1004194,-.49005517,0,0,0,0,0
4778,0,0,-.022907076,.23962931,-.58781999,-.25920495,-.13521905,.23198122,-.0076696887,-.24257477,-.043214645,-.7990067,-.03063371,-.40663069,-.38067758,0,0,0,1,0
4779,0,1,-.17627127,1.1330037,-.78744221,-.27936491,-.61936414,-1.1554521,-.54736036,-.21235956,-.055462915,-1.3073373,-.70598394,-.079133518,-.40051705,0,0,0,0,0
4780,1,1,-.50426191,.21310523,-.71056116,-.25932968,-1.0371997,-.75934541,-.12050904,-.12278165,-.11165359,-.046317525,-.42789501,.02303311,3.7498131,0,0,0,0,0
4781,1,0,-.45986056,.4627811,.3028,-.23692684,2.9437387,.046990827,-.34783739,-.095636003,-.0058896537,.43215558,.97501308,.42286229,-.2889725,0,0,0,0,0
4782,0,0,-.10468219,.023885915,-.4887391,-.14995302,-.29786035,-.20717233,-.15180349,-.57549447,-.39513993,-.58016044,-1.5949733,1.0034984,-.058380648,0,0,0,1,0
4783,0,1,-.50211364,.25747707,-.83674979,-.15184149,-.39231569,-.044480015,-.5067358,-.13515104,-.40234107,-.52722484,-.074025288,-.0011262704,3.5647619,0,0,0,0,0
4784,1,1,-.51281613,.40460962,-.73240328,-.32742801,-.52633816,-.56704056,-.3496792,-.35313222,-.47011507,-.45046252,-1.2051512,-.81018227,-.44227529,0,0,0,0,0
4785,0,0,-.30412945,.24910009,-.044556491,.023114599,-.17768688,-.5627532,-.62286222,-.31232843,3.5477748,.96456623,.74686933,2.1649415,-.49094179,0,0,0,0,1
4786,0,1,-.089557558,.98281932,-.043572322,-.14880174,-.028328968,-.064104334,-.17040305,-.02366378,-.41058594,-1.5952951,-.80968744,.23796292,-.32098874,0,0,1,0,0
4787,1,1,-.046527572,-1.2494632,-.42653587,-.058770265,-.58320814,1.6451417,-.35420933,-.032639977,-.50974524,-1.2379167,-1.3859733,.088710554,-.46882957,0,0,0,1,1
4788,1,0,-.40916431,.035818722,-.12200579,-.0059357001,-.98654425,1.0113139,-.13664238,-.39239436,-.19112991,-.021449154,-.78538299,-.12283412,4.88834,0,0,0,0,0
4789,0,1,-.42186683,1.8023793,-.10855967,-.21402511,-.01731902,-.4717927,-.14596918,-.072696336,-.083916157,-.94866896,-1.1998162,-.43922421,-.066384502,0,0,0,0,0
4790,1,0,-.26848984,-.47256595,-.13981706,-.026280578,-.086191475,2.6035669,-.066515595,-.44368511,-.095116302,-.81037426,-1.545941,-.017660135,-.11204597,0,0,0,0,0
4791,0,0,-.11908939,-.73614448,-.81577271,-.17025065,-.47813472,-1.1593992,-.60417783,-.21256614,.96051168,-.62891394,-.39162129,.49590617,-.24479775,0,0,1,0,0
4792,1,1,-.5601148,-1.3757507,.087453507,-.22869642,-.27448016,-1.0101053,-.27960017,-.14705777,.17437451,-1.5299052,.083669566,.11103461,-.50677699,0,0,0,0,0
4793,1,0,-.59995663,.049587201,.67386556,-.050031692,.080490738,.087331079,-.16318485,-.52547878,-.049185678,1.8008562,.75730723,-1.2219557,-.26573849,0,0,0,0,0
4794,1,1,-.22837386,-.60308164,-.076656498,-.085614741,-.45748937,2.3510733,-.23836465,-.074954964,-.50400597,-.0010393527,.7883029,-.077734105,3.9108877,0,0,0,0,0
4795,0,1,-.059192549,1.187122,-.27773169,-.11067063,.66559553,-.17905076,-.38543627,-.33478874,-.1371115,-1.4572679,1.4753639,.50739253,-.15695925,0,1,0,0,0
4796,0,0,-.24818575,1.7599783,-.33933166,-.25999245,.82930106,-1.1248106,-.39743662,-.2100448,-.1566021,-.48965675,-1.4768159,-.27528986,-.58442557,1,0,0,0,0
4797,1,0,-.20762846,-.94966698,-.3580988,-.059151135,-.79816657,.77258897,-.0083941761,-.42564204,-.39165783,1.3181083,.50097424,.74433273,-.57297575,0,0,0,0,1
4798,1,1,-.26596394,-.66042084,1.2482502,-.031928666,.73402095,-.058357187,-.63648367,-.29368237,-.2180544,1.0932186,-.11992912,-1.5125935,-.52356535,0,0,0,0,0
4799,0,0,-.23966052,.61348152,-.39079046,.51110721,1.1608316,-1.1337216,1.1376964,4.3030362,1.7874718,.46595648,3.0314846,1.2130743,-.5418644,0,0,0,1,0
4800,0,1,-.38062844,1.2814405,-.18575135,-.33386973,-.83757073,-.7000975,-.28640154,-.2604295,-.3789632,-.25110742,-.17359391,.9238615,-.52857357,0,0,0,1,0
4801,0,0,-.10891555,.67184705,-.25841272,.0016674849,-.036799438,-.070033878,-.53240633,-.29182392,-.15274043,-1.3261065,-.73648858,.069759846,-.034104358,0,0,1,0,0
4802,1,0,-.21948473,.053774532,.16030867,-.081760153,.22864033,-.90351623,-.015650725,-.17280538,.42771482,.043423623,-.78228259,3.2251611,-.14435771,0,0,0,0,0
4803,0,1,-.21188846,-.61947852,-.13962209,-.11404806,-.56765568,-.56031662,-.33010575,-.38944343,-.38051629,.0099316007,.17761336,.49643472,-.15508741,0,0,1,0,0
4804,1,1,-.21068142,-.10993794,1.2278097,-.14548054,1.1792232,2.0937178,-.17126954,-.029103167,-.20498247,1.7976016,.8015787,-.13619696,-.014191944,0,0,0,0,0
4805,1,0,-.34945887,-.19276768,-.088836528,-.28575304,-.30863962,.41727483,-.22480656,-.30613551,-.51358491,1.0041736,.33146763,-.95957106,-.2204271,0,0,0,0,0
4806,0,0,-.050795604,.56941515,-.10001224,-.18745232,-.19648457,-1.2776107,.10307991,-.10880757,-.14202407,.12249408,.4960615,-1.0743947,-.59165943,0,0,1,0,0
4807,0,1,-.2863141,.82188845,-.47903112,-.24284028,-.036139838,-.29313755,-.10701746,-.41123801,-.51025295,-.35421219,.54696548,1.6489214,-.17871876,0,1,0,0,0
4808,1,1,-.33370775,-.10633128,1.3061546,-.14346193,5.8529367,-1.0555719,4.1945829,-.35459751,-.33091795,2.8892827,2.2173445,-.23905267,-.076320603,0,0,0,0,0
4809,1,1,.11231686,-2.3483057,-.074136667,-.29683787,-.54932749,1.3794509,-.39702845,-.0060888352,-.48352042,-1.2109669,-1.1273001,-.73235852,-.090685986,1,0,0,0,0
4810,0,1,-.4501982,.29842141,-.81938928,-.20488125,.14955977,-1.0938225,2.426259,2.7822342,-.12041718,.24716862,2.5167298,-.46361965,.98157161,0,0,0,0,0
4811,1,0,-.22402179,-.79088676,.13633367,.0017265072,.28571558,2.0738795,-.62530422,-.60876757,-.3201738,.64198601,.50595325,-1.3219008,-.50660259,0,0,0,0,0
4812,0,0,-.18185462,1.006328,-.53292984,.010439343,.050908074,-1.05729,5.0982752,-.082343951,-.28991559,1.1111822,-.64785218,-.14379536,-.35861382,0,0,0,1,0
4813,0,0,-.11306036,.63057119,-.55717736,1.5158497,.0057879491,-1.2134705,-.22332296,-.028288266,.45649084,-1.6104609,.092088915,.46255231,4.1805487,0,0,0,0,0
4814,0,1,-.2712037,-.31215155,-.04566367,-.18670617,-.21648443,-.38401926,.14020395,-.020177975,-.090273768,.13765742,-.53713578,1.8709079,-.39617056,0,0,0,1,0
4815,1,1,-.30285299,-2.0500031,.31184888,-.075888738,-.42043722,.36858022,-.58880198,-.35451943,-.20535614,.98321164,1.2246969,-.83811414,-.15318631,0,0,0,0,0
4816,1,0,-.10792474,.24903212,-.36868721,-.15943947,.028258504,-.11805145,-.21795338,1.6973058,3.1120608,-.2441217,-.69469202,.15195188,-.45439759,0,0,0,0,1
4817,1,1,-.061651014,-.14643294,-.2077581,-.18589348,-.40244329,-.82041872,.12546252,3.6062875,-.51996887,.26211941,3.2038515,-.95739472,-.020995485,1,0,0,0,0
4818,0,1,-.39775345,-.3990688,-.78875041,-.048736855,-.59568405,1.0977191,-.068069153,-.2056725,-.26414624,.64100695,-.86270875,.26140177,-.20207918,0,0,1,0,0
4819,1,0,-.15212271,-.39940584,-.12388828,-.025539767,-1.0768872,1.7547922,-.59359676,-.032333739,-.39897966,-1.4236025,-.032753643,-.26572528,1.5913842,0,0,0,0,0
4820,0,0,-.42797911,.28271735,-.85515153,-.099759787,-.44334352,-.17001131,-.58370554,-.067937866,.0016064442,-.13695249,-1.5287051,-.96953952,-.012024555,0,1,0,0,0
4821,0,0,-.44524932,1.347345,1.4795359,-.11781422,.24864125,-.70732927,2.6056263,-.30304715,-.33406198,.22482875,.048430432,-.308878,-.18015018,0,0,0,0,1
4822,0,1,-.2554594,-.048076391,2.071378,-.20054965,1.2116882,-.23740186,-.19889788,-.42267764,-.028235948,.27214995,-.12006858,-.96210778,-.28584543,0,0,0,0,0
4823,1,1,6.6263041,-.70851302,3.0669904,-.32709509,1.273049,.089749418,-.010556316,-.27231103,-.3862372,-.44405571,-.36311069,.016770303,-.21103324,0,0,0,0,1
4824,1,0,-.33239102,.052130185,.26240727,-.14691947,3.5255251,2.1532707,-.54424667,.022257626,-.089395799,.53852266,.23756939,-.64323312,-.1766201,0,0,0,0,0
4825,0,0,-.049108248,1.2660041,-.24420309,-.19217087,-.8282811,-.5680415,-.15042061,-.12694781,-.5249452,.87013125,-.087673828,.68910742,-.30362543,1,0,0,0,0
4826,0,1,-.10020998,.22881547,-.15063606,-.32539234,.43702298,-.25383577,-.0034302212,-.31574288,-.50737005,-.81750995,-.32907042,1.4303281,-.61956811,0,0,1,0,0
4827,1,0,-.12226883,.0067111272,-.64798367,-.33306667,-.2710427,-1.3249476,-.22139418,-.59169805,-.16404855,-.14689758,-1.7359617,-.95793605,-.25574744,0,0,0,0,0
4828,1,1,4.4946322,-.73247856,-.56165445,-.053760778,-.47040072,.98372346,-.34808293,-.1125489,-.079891689,-.30795419,-1.7510389,-.26967555,.5991447,0,0,0,0,0
4829,1,0,-.33427772,-.58406353,-.093364209,-.18389164,-.99054939,.62131715,-.49162278,-.36046293,-.28804904,.20214216,-.78634179,-.14931881,-.46641114,0,0,0,1,0
4830,1,1,-.056437612,-.51038867,-.71731645,-.0531382,-.13725625,.15223096,-.36558124,-.31483057,-.43074638,-1.5877229,-.44886991,-1.3053418,-.19792275,0,0,0,0,0
4831,0,1,-.19229209,.12084581,-.84671777,-.1946822,-.72688895,-.47113368,-.10429233,-.4087058,-.18061826,.058023974,-.7717346,-.37443736,.00062443916,0,0,1,0,1
4832,0,0,-.24911989,1.4947227,-.50802028,-.26967907,-.67718685,-.64022166,-.67042452,-.36165315,-.12101059,-.7137028,.79657668,-.66071808,-.076616853,1,0,0,0,0
4833,0,0,-.50392127,1.3997442,-.2705479,-.12550007,-.16278876,-.05800315,-.31831321,-.28151727,-.050320823,.77928734,.013410605,.66188788,-.34934488,0,1,0,0,0
4834,0,1,-.42227411,.6936534,-.78636599,-.29105341,-.076714478,-.18285243,-.53614646,-.58806086,1.6187912,.27694786,-1.4643595,1.1328846,-.47737354,0,1,0,0,0
4835,1,0,-.091629118,-.42335847,-.10125465,-.29941073,-.38406023,-1.2166864,.92601353,.68465948,-.31047893,.64744997,1.1841769,1.041311,-.18616593,0,0,0,0,0
4836,1,1,-.16191538,-1.167148,2.0873828,-.17878963,1.9710971,1.5460991,-.48457193,-.47335294,-.21381909,1.8446887,.19406995,.024550959,-.3895072,0,0,0,0,1
4837,0,0,-.18913504,1.7215767,-.70017511,-.11513782,-.75956708,-.58953685,-.23660207,-.15240201,.00050623243,-.34589535,-.07522954,.0019540181,-.13487798,0,0,0,0,0
4838,0,1,-.32930332,1.8079364,-.57101083,-.12071455,-.12649558,-.97582817,-.17851849,2.8633258,.29062116,-.48404053,.10533946,.16790465,-.15151849,0,1,0,0,0
4839,1,0,-.1091336,.41360116,-1.0700827,-.27380157,-.47046927,-.34328014,-.63768971,3.7156692,4.1916528,.015751736,2.0529969,1.3433586,-.2463547,0,0,0,1,0
4840,1,1,-.48913601,.049811479,-.051807214,-.011955161,-.58187342,-1.2440896,-.026425434,-.23260137,-.28821293,-.21161464,-1.2434384,.72900265,-.18192346,0,0,0,0,0
4841,0,0,-.45854175,.52385217,-.33957097,-.053662218,.031695087,-.14249305,-.19877967,-.076187953,-.24697565,-.88908982,.38343051,.0528992,-.5376364,0,0,1,0,0
4842,1,0,-.31006712,.049894378,.73742497,-.012207843,1.2184007,-.99941987,5.1989403,-.24092636,-.47038144,2.6958282,-.11418696,-1.682523,-.28190094,0,0,0,0,0
4843,0,1,-.11293388,.053448804,-.13773341,-.3066141,-.64037436,.69111311,-.20685688,-.0036718794,-.31234425,-.60212052,-.33421192,1.0664206,-.53155267,0,0,0,0,0
4844,1,1,-.12981617,1.5945131,-.79450053,-.099466324,-.072440825,-1.1427593,-.55425799,.012126943,-.32569531,-1.2731121,.0015088454,.37623787,5.0410423,0,0,0,0,0
4845,0,0,3.8353591,1.9200948,-.066633135,-.10115148,-.10528482,-.19159274,-.22874439,-.15105599,-.0067587383,-1.1316026,-1.7517985,.012726195,-.094643869,0,0,0,0,0
